,iter,move,improve,obj,return,n_assets,X,Z,qN,qNv,iter_time,max_iter,neighbours,alpha,exp_return,n_port,k_min,k_max,move_strategy,neighbour_strategy,seed,selection_strategy
482,482,iDR,True,0.031102669379402058,0.002450532835530369,12,"[0.01012712 0.01028653 0.01004688 0.01009714 0.01021651 0.01003306
 0.01002098 0.01019996 0.01019632 0.01024739 0.88848974 0.01003838]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,55,0.007276,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
483,483,iDR,False,0.031102669379402058,0.002450532835530369,12,"[0.01012712 0.01028653 0.01004688 0.01009714 0.01021651 0.01003306
 0.01002098 0.01019996 0.01019632 0.01024739 0.88848974 0.01003838]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,53,0.007193,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
484,484,iDR,False,0.031102669379402058,0.002450532835530369,12,"[0.01012712 0.01028653 0.01004688 0.01009714 0.01021651 0.01003306
 0.01002098 0.01019996 0.01019632 0.01024739 0.88848974 0.01003838]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,48,0.007284,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
485,485,iDR,False,0.031102669379402058,0.002450532835530369,12,"[0.01012712 0.01028653 0.01004688 0.01009714 0.01021651 0.01003306
 0.01002098 0.01019996 0.01019632 0.01024739 0.88848974 0.01003838]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,54,0.007206,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
486,486,iDR,False,0.031102669379402058,0.002450532835530369,12,"[0.01012712 0.01028653 0.01004688 0.01009714 0.01021651 0.01003306
 0.01002098 0.01019996 0.01019632 0.01024739 0.88848974 0.01003838]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,40,0.006852,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
487,487,iDR,False,0.031102669379402058,0.002450532835530369,12,"[0.01012712 0.01028653 0.01004688 0.01009714 0.01021651 0.01003306
 0.01002098 0.01019996 0.01019632 0.01024739 0.88848974 0.01003838]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,56,0.007283,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
488,488,iDR,False,0.031102669379402058,0.002450532835530369,12,"[0.01012712 0.01028653 0.01004688 0.01009714 0.01021651 0.01003306
 0.01002098 0.01019996 0.01019632 0.01024739 0.88848974 0.01003838]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,57,0.007344,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
489,489,iDR,False,0.031102669379402058,0.002450532835530369,12,"[0.01012712 0.01028653 0.01004688 0.01009714 0.01021651 0.01003306
 0.01002098 0.01019996 0.01019632 0.01024739 0.88848974 0.01003838]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,52,0.007349,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
490,490,iDR,False,0.031102669379402058,0.002450532835530369,12,"[0.01012712 0.01028653 0.01004688 0.01009714 0.01021651 0.01003306
 0.01002098 0.01019996 0.01019632 0.01024739 0.88848974 0.01003838]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,47,0.007222,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
491,491,iDR,False,0.031102669379402058,0.002450532835530369,12,"[0.01012712 0.01028653 0.01004688 0.01009714 0.01021651 0.01003306
 0.01002098 0.01019996 0.01019632 0.01024739 0.88848974 0.01003838]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,48,0.007407,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
492,492,iDR,False,0.031102669379402058,0.002450532835530369,12,"[0.01012712 0.01028653 0.01004688 0.01009714 0.01021651 0.01003306
 0.01002098 0.01019996 0.01019632 0.01024739 0.88848974 0.01003838]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,53,0.007197,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
493,493,iDR,False,0.031102669379402058,0.002450532835530369,12,"[0.01012712 0.01028653 0.01004688 0.01009714 0.01021651 0.01003306
 0.01002098 0.01019996 0.01019632 0.01024739 0.88848974 0.01003838]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,52,0.007176,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
494,494,iDR,False,0.031102669379402058,0.002450532835530369,12,"[0.01012712 0.01028653 0.01004688 0.01009714 0.01021651 0.01003306
 0.01002098 0.01019996 0.01019632 0.01024739 0.88848974 0.01003838]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,49,0.007106,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
495,495,iDR,False,0.031102669379402058,0.002450532835530369,12,"[0.01012712 0.01028653 0.01004688 0.01009714 0.01021651 0.01003306
 0.01002098 0.01019996 0.01019632 0.01024739 0.88848974 0.01003838]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,53,0.007207,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
496,496,iDR,False,0.031102669379402058,0.002450532835530369,12,"[0.01012712 0.01028653 0.01004688 0.01009714 0.01021651 0.01003306
 0.01002098 0.01019996 0.01019632 0.01024739 0.88848974 0.01003838]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,52,0.007703,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
497,497,iDR,False,0.031102669379402058,0.002450532835530369,12,"[0.01012712 0.01028653 0.01004688 0.01009714 0.01021651 0.01003306
 0.01002098 0.01019996 0.01019632 0.01024739 0.88848974 0.01003838]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,55,0.007289,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
498,498,iDR,False,0.031102669379402058,0.002450532835530369,12,"[0.01012712 0.01028653 0.01004688 0.01009714 0.01021651 0.01003306
 0.01002098 0.01019996 0.01019632 0.01024739 0.88848974 0.01003838]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,46,0.007091,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
499,499,iDR,False,0.031102669379402058,0.002450532835530369,12,"[0.01012712 0.01028653 0.01004688 0.01009714 0.01021651 0.01003306
 0.01002098 0.01019996 0.01019632 0.01024739 0.88848974 0.01003838]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,44,0.007605,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
500,500,iDR,False,0.031102669379402058,0.002450532835530369,12,"[0.01012712 0.01028653 0.01004688 0.01009714 0.01021651 0.01003306
 0.01002098 0.01019996 0.01019632 0.01024739 0.88848974 0.01003838]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,46,0.007473,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
501,501,iDR,False,0.031102669379402058,0.002450532835530369,12,"[0.01012712 0.01028653 0.01004688 0.01009714 0.01021651 0.01003306
 0.01002098 0.01019996 0.01019632 0.01024739 0.88848974 0.01003838]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,52,0.007391,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
502,502,iDR,False,0.031102669379402058,0.002450532835530369,12,"[0.01012712 0.01028653 0.01004688 0.01009714 0.01021651 0.01003306
 0.01002098 0.01019996 0.01019632 0.01024739 0.88848974 0.01003838]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,54,0.007482,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
503,503,iDR,False,0.031102669379402058,0.002450532835530369,12,"[0.01012712 0.01028653 0.01004688 0.01009714 0.01021651 0.01003306
 0.01002098 0.01019996 0.01019632 0.01024739 0.88848974 0.01003838]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,53,0.007322,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
504,504,iDR,False,0.031102669379402058,0.002450532835530369,12,"[0.01012712 0.01028653 0.01004688 0.01009714 0.01021651 0.01003306
 0.01002098 0.01019996 0.01019632 0.01024739 0.88848974 0.01003838]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,56,0.007384,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
505,505,iDR,False,0.031102669379402058,0.002450532835530369,12,"[0.01012712 0.01028653 0.01004688 0.01009714 0.01021651 0.01003306
 0.01002098 0.01019996 0.01019632 0.01024739 0.88848974 0.01003838]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,53,0.007292,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
506,506,iDR,False,0.031102669379402058,0.002450532835530369,12,"[0.01012712 0.01028653 0.01004688 0.01009714 0.01021651 0.01003306
 0.01002098 0.01019996 0.01019632 0.01024739 0.88848974 0.01003838]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,54,0.007415,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
507,507,iDR,False,0.031102669379402058,0.002450532835530369,12,"[0.01012712 0.01028653 0.01004688 0.01009714 0.01021651 0.01003306
 0.01002098 0.01019996 0.01019632 0.01024739 0.88848974 0.01003838]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,46,0.007302,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
508,508,iDR,False,0.031102669379402058,0.002450532835530369,12,"[0.01012712 0.01028653 0.01004688 0.01009714 0.01021651 0.01003306
 0.01002098 0.01019996 0.01019632 0.01024739 0.88848974 0.01003838]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,52,0.007292,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
509,509,iDR,False,0.031102669379402058,0.002450532835530369,12,"[0.01012712 0.01028653 0.01004688 0.01009714 0.01021651 0.01003306
 0.01002098 0.01019996 0.01019632 0.01024739 0.88848974 0.01003838]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,54,0.007551,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
510,510,iDR,False,0.031102669379402058,0.002450532835530369,12,"[0.01012712 0.01028653 0.01004688 0.01009714 0.01021651 0.01003306
 0.01002098 0.01019996 0.01019632 0.01024739 0.88848974 0.01003838]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,50,0.007895,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
511,511,iDR,False,0.031102669379402058,0.002450532835530369,12,"[0.01012712 0.01028653 0.01004688 0.01009714 0.01021651 0.01003306
 0.01002098 0.01019996 0.01019632 0.01024739 0.88848974 0.01003838]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,44,0.008325,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
512,512,iDR,False,0.031102669379402058,0.002450532835530369,12,"[0.01012712 0.01028653 0.01004688 0.01009714 0.01021651 0.01003306
 0.01002098 0.01019996 0.01019632 0.01024739 0.88848974 0.01003838]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,49,0.007151,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
513,513,iDR,False,0.031102669379402058,0.002450532835530369,12,"[0.01012712 0.01028653 0.01004688 0.01009714 0.01021651 0.01003306
 0.01002098 0.01019996 0.01019632 0.01024739 0.88848974 0.01003838]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,50,0.007215,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
514,514,iDR,False,0.031102669379402058,0.002450532835530369,12,"[0.01012712 0.01028653 0.01004688 0.01009714 0.01021651 0.01003306
 0.01002098 0.01019996 0.01019632 0.01024739 0.88848974 0.01003838]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,50,0.00712,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
515,515,iDR,False,0.031102669379402058,0.002450532835530369,12,"[0.01012712 0.01028653 0.01004688 0.01009714 0.01021651 0.01003306
 0.01002098 0.01019996 0.01019632 0.01024739 0.88848974 0.01003838]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,47,0.007091,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
516,516,iDR,False,0.031102669379402058,0.002450532835530369,12,"[0.01012712 0.01028653 0.01004688 0.01009714 0.01021651 0.01003306
 0.01002098 0.01019996 0.01019632 0.01024739 0.88848974 0.01003838]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,51,0.007613,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
517,517,iDR,False,0.031102669379402058,0.002450532835530369,12,"[0.01012712 0.01028653 0.01004688 0.01009714 0.01021651 0.01003306
 0.01002098 0.01019996 0.01019632 0.01024739 0.88848974 0.01003838]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,47,0.007002,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
518,518,iDR,False,0.031102669379402058,0.002450532835530369,12,"[0.01012712 0.01028653 0.01004688 0.01009714 0.01021651 0.01003306
 0.01002098 0.01019996 0.01019632 0.01024739 0.88848974 0.01003838]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,41,0.007449,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
519,519,iDR,False,0.031102669379402058,0.002450532835530369,12,"[0.01012712 0.01028653 0.01004688 0.01009714 0.01021651 0.01003306
 0.01002098 0.01019996 0.01019632 0.01024739 0.88848974 0.01003838]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,58,0.007917,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
520,520,iDR,False,0.031102669379402058,0.002450532835530369,12,"[0.01012712 0.01028653 0.01004688 0.01009714 0.01021651 0.01003306
 0.01002098 0.01019996 0.01019632 0.01024739 0.88848974 0.01003838]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,52,0.007192,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
521,521,iDR,False,0.031102669379402058,0.002450532835530369,12,"[0.01012712 0.01028653 0.01004688 0.01009714 0.01021651 0.01003306
 0.01002098 0.01019996 0.01019632 0.01024739 0.88848974 0.01003838]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,46,0.007322,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
522,522,iDR,False,0.031102669379402058,0.002450532835530369,12,"[0.01012712 0.01028653 0.01004688 0.01009714 0.01021651 0.01003306
 0.01002098 0.01019996 0.01019632 0.01024739 0.88848974 0.01003838]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,51,0.00708,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
523,523,iDR,False,0.031102669379402058,0.002450532835530369,12,"[0.01012712 0.01028653 0.01004688 0.01009714 0.01021651 0.01003306
 0.01002098 0.01019996 0.01019632 0.01024739 0.88848974 0.01003838]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,52,0.007107,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
524,524,iDR,False,0.031102669379402058,0.002450532835530369,12,"[0.01012712 0.01028653 0.01004688 0.01009714 0.01021651 0.01003306
 0.01002098 0.01019996 0.01019632 0.01024739 0.88848974 0.01003838]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,43,0.006914,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
525,525,iDR,False,0.031102669379402058,0.002450532835530369,12,"[0.01012712 0.01028653 0.01004688 0.01009714 0.01021651 0.01003306
 0.01002098 0.01019996 0.01019632 0.01024739 0.88848974 0.01003838]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,42,0.006903,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
526,526,iDR,False,0.031102669379402058,0.002450532835530369,12,"[0.01012712 0.01028653 0.01004688 0.01009714 0.01021651 0.01003306
 0.01002098 0.01019996 0.01019632 0.01024739 0.88848974 0.01003838]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,49,0.007258,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
527,527,iDR,False,0.031102669379402058,0.002450532835530369,12,"[0.01012712 0.01028653 0.01004688 0.01009714 0.01021651 0.01003306
 0.01002098 0.01019996 0.01019632 0.01024739 0.88848974 0.01003838]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,46,0.006974,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
528,528,iDR,False,0.031102669379402058,0.002450532835530369,12,"[0.01012712 0.01028653 0.01004688 0.01009714 0.01021651 0.01003306
 0.01002098 0.01019996 0.01019632 0.01024739 0.88848974 0.01003838]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,50,0.008836,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
529,529,iDR,False,0.031102669379402058,0.002450532835530369,12,"[0.01012712 0.01028653 0.01004688 0.01009714 0.01021651 0.01003306
 0.01002098 0.01019996 0.01019632 0.01024739 0.88848974 0.01003838]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,53,0.007242,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
530,530,iDR,False,0.031102669379402058,0.002450532835530369,12,"[0.01012712 0.01028653 0.01004688 0.01009714 0.01021651 0.01003306
 0.01002098 0.01019996 0.01019632 0.01024739 0.88848974 0.01003838]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,44,0.00699,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
531,531,iDR,False,0.031102669379402058,0.002450532835530369,12,"[0.01012712 0.01028653 0.01004688 0.01009714 0.01021651 0.01003306
 0.01002098 0.01019996 0.01019632 0.01024739 0.88848974 0.01003838]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,52,0.00738,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
532,532,iDR,False,0.031102669379402058,0.002450532835530369,12,"[0.01012712 0.01028653 0.01004688 0.01009714 0.01021651 0.01003306
 0.01002098 0.01019996 0.01019632 0.01024739 0.88848974 0.01003838]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,51,0.00758,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
533,533,iDR,False,0.031102669379402058,0.002450532835530369,12,"[0.01012712 0.01028653 0.01004688 0.01009714 0.01021651 0.01003306
 0.01002098 0.01019996 0.01019632 0.01024739 0.88848974 0.01003838]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,48,0.007154,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
